"No.","Time","Source","Destination","Protocol","Length","Info"
"1434","1.329212","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1168537 Ack=38 Win=26880 Len=1448 TSval=254570990 TSecr=2935394715"
"1435","1.329216","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1169985 Ack=38 Win=26880 Len=1448 TSval=254570990 TSecr=2935394715"
"1436","1.329218","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1171433 Ack=38 Win=26880 Len=1448 TSval=254570990 TSecr=2935394715"
"1437","1.329261","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1171433 Win=128160 Len=0 TSval=2935394735 TSecr=254570990"
"1438","1.329288","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1172881 Win=131072 Len=0 TSval=2935394735 TSecr=254570990"
"1439","1.329503","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1172881 Ack=38 Win=26880 Len=1448 TSval=254570990 TSecr=2935394715"
"1440","1.329506","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1174329 Ack=38 Win=26880 Len=1448 TSval=254570991 TSecr=2935394716"
"1441","1.329509","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1175777 Ack=38 Win=26880 Len=1448 TSval=254570991 TSecr=2935394716"
"1442","1.329511","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1177225 Ack=38 Win=26880 Len=1448 TSval=254570991 TSecr=2935394716"
"1443","1.329537","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1175777 Win=128160 Len=0 TSval=2935394735 TSecr=254570990"
"1444","1.329545","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=1175777 Win=131072 Len=0 TSval=2935394735 TSecr=254570990"
"1445","1.329992","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1178673 Ack=38 Win=26880 Len=1448 TSval=254570991 TSecr=2935394716"
"1446","1.339871","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1180121 Ack=38 Win=26880 Len=1448 TSval=254571001 TSecr=2935394729"
"1447","1.339876","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1181569 Ack=38 Win=26880 Len=1448 TSval=254571001 TSecr=2935394729"
"1448","1.354577","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1183017 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1449","1.354581","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1184465 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1450","1.354583","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1185913 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1451","1.354633","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1187361 Win=126720 Len=0 TSval=2935394759 TSecr=254570991"
"1452","1.354642","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1187361 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1453","1.354644","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1188809 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1454","1.354646","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1190257 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1455","1.354893","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1191705 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1456","1.354895","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1193153 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1457","1.355197","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1194601 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1458","1.355201","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1196049 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1459","1.355203","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1197497 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1460","1.355205","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1198945 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1461","1.355247","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1198945 Win=126720 Len=0 TSval=2935394759 TSecr=254571014"
"1462","1.355257","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1200393 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1463","1.355558","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1201841 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1464","1.355560","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1203289 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1465","1.357807","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1204737 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1466","1.357811","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1206185 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1467","1.357813","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1207633 Ack=38 Win=26880 Len=1448 TSval=254571014 TSecr=2935394735"
"1468","1.357849","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1209081 Ack=38 Win=26880 Len=1448 TSval=254571015 TSecr=2935394735"
"1469","1.357867","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1210529 Win=125280 Len=0 TSval=2935394762 TSecr=254571014"
"1470","1.357982","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1210529 Ack=38 Win=26880 Len=1448 TSval=254571015 TSecr=2935394735"
"1471","1.357986","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1211977 Ack=38 Win=26880 Len=1448 TSval=254571015 TSecr=2935394735"
"1472","1.357988","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1213425 Ack=38 Win=26880 Len=1448 TSval=254571015 TSecr=2935394735"
"1473","1.377071","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1214873 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1474","1.377075","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1216321 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1475","1.377077","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1217769 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1476","1.377115","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1216321 Win=129600 Len=0 TSval=2935394781 TSecr=254571015"
"1477","1.377127","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1219217 Win=126720 Len=0 TSval=2935394781 TSecr=254571038"
"1478","1.377130","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1219217 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1479","1.377132","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [PSH, ACK] Seq=1220665 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1480","1.377143","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1222113 Win=123808 Len=0 TSval=2935394781 TSecr=254571038"
"1481","1.377152","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=1222113 Win=131072 Len=0 TSval=2935394781 TSecr=254571038"
"1482","1.377238","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1222113 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1483","1.377241","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1223561 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1484","1.377263","192.168.0.13","52.71.251.84","TCP","66","62388  >  5201 [ACK] Seq=38 Ack=1225009 Win=128160 Len=0 TSval=2935394781 TSecr=254571038"
"1485","1.377282","192.168.0.13","52.71.251.84","TCP","66","[TCP Window Update] 62388  >  5201 [ACK] Seq=38 Ack=1225009 Win=131072 Len=0 TSval=2935394781 TSecr=254571038"
"1486","1.377351","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1225009 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1487","1.377543","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1226457 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1488","1.377546","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1227905 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1489","1.377564","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1229353 Ack=38 Win=26880 Len=1448 TSval=254571038 TSecr=2935394762"
"1490","1.377859","52.71.251.84","192.168.0.13","TCP","1514","5201  >  62388 [ACK] Seq=1230801 Ack=38 Win=26880 Len=1448 TSval=254571039 TSecr=2935394762"
